strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
031401060303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300090704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020600030402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501041302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002010202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402060507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020600060301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601010404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403020102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201140606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601011006,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801050305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101702032002,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300031106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601020403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301010107,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402040304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060400010403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050800011403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202010301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802090503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102100102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100050301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100050602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100050803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020700070303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402031004,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601030603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700040204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100080402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401060809,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401030704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402070507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000120503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080602030706,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902060306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041201030102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100090306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302050306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302050507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301060207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401060703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120904010105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030602010709,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300050701,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601080501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202070601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080500030202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200070102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003030306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400030103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400050903,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902060209,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902030105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100020506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020403040104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070102050305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300031201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120904010206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401030401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101070501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300030604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202010404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701010304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601080206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700091303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050302030701,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051401010202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070200121001,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080500011301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401030702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401080204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700010703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050702010314,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020403020403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402011201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500070604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902020501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111102030103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901040105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901090203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020700060302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080302010301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010903,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102010304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200040102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500020810,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601060608,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400011505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402030202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801020106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402050501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102010502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700040903,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100010103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100010306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801010105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301070204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000010204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000111302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701060705,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300020609,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701010802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300110802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060400020602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102020205,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102100302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102802010302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901070103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500020414,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402080107,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051401010904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102070102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401060405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300050102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302100302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101020206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701011501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000090205,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030502020203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301050407,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101010401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401060501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400030701,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300020302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500070101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700051103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802080603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100040403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040900010405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202010103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700050803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902040307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303040204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902050307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300090503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060400060105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000111003,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301030202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201030102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201121206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060400040106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801040405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102050306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080802020800,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202060303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102802030303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602040103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010900050204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401040701,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101030305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500040506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702010103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010802070502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000010302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700050705,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902040404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003030102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003030907,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402050801,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100060706,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201150305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100040504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501050806,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601030104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500010504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102702070302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100140102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601010101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031102040307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050701010101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801020102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601130804,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040301010704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400010401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101701011503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400100301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030201040604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800040803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040400010403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500010403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300031104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300010804,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031502011001,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500030403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101051403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102702020304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020302020301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101010503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080203020206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601010502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800010904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011408,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050701010502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002020406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202030505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
